YearRemodAdd,GrLivArea,TotRmsAbvGrd,GarageArea,TotalSF,SalePrice
0.34887743840171,0.145908015471533,0.295323896849871,0.237726189474889,0.136730910695457,0.106213037663432
0.348947058541437,0.147148880002327,0.297707440639889,0.234925976489429,0.136707052997012,0.106414070318945
0.348438038998828,0.148316318994095,0.299970618164035,0.232138558764756,0.136692668305247,0.106619668196122
0.347309355805405,0.149384227145763,0.302059182822965,0.229380342632414,0.136685219858794,0.106829148646196
0.345554897862599,0.150333012233263,0.303927029835238,0.22666975130696,0.136681282951854,0.107041858440368
0.343208138560769,0.151150484845515,0.305538574841156,0.224027658006753,0.136676995962331,0.107257179078926
0.340344181908205,0.151832152565023,0.306870289434814,0.221477573686706,0.13666848014672,0.107474526341931
0.337078886075451,0.152380901162958,0.307911276049664,0.219045545778633,0.136652185916343,0.107693345761986
0.333565002143889,0.152806104629234,0.308662858962281,0.216759738313618,0.136625138395066,0.107913106114583
0.329985509244787,0.153122261145179,0.309137263543955,0.214649681155001,0.136585072396332,0.108133293154446
0.326544556480148,0.15334729743481,0.309355542268009,0.212745196953156,0.136530464187023,0.108353405660235
0.323456615602629,0.153500714338211,0.309344974542912,0.211075038541109,0.136460482269548,0.108572955405179
0.320934588627724,0.153601758607802,0.309136211504653,0.209665295833977,0.136374890029019,0.108791472003865
0.319177689226381,0.153667798551881,0.308760452608844,0.208537658076506,0.136273938175802,0.109008512780707
0.318359920719447,0.153713055170444,0.308246927503355,0.207707641932031,0.136158283929147,0.109223676967699
0.318619908987289,0.153747798889894,0.3076209166148,0.207182915309686,0.136028967102945,0.109436622777539
0.32005272476848,0.153778069701994,0.30690248220659,0.206961857731962,0.135887461699079,0.109647085313979
0.322704161405715,0.153805921419566,0.306106005413346,0.207032497584558,0.135735806940388,0.109854892953531
0.326567739488046,0.153830135302149,0.305240542100212,0.207371952842602,0.135576805946293,0.110059979807992
0.331584508705452,0.15384730058594,0.30431092970129,0.207946474337685,0.135414265674403,0.110262392163593
0.337645528163944,0.153853124536362,0.303319506133786,0.208712150558697,0.135253240383403,0.110462287358128
0.344596744852484,0.153843815961852,0.302268246711638,0.209616283387111,0.135100234368602,0.110659924334474
0.352245866718874,0.153817385115868,0.30116108999435,0.210599389608907,0.134963319108444,0.110855646003138
0.360370747331151,0.153774718888432,0.300006210783134,0.211597729087838,0.134852125503161,0.111049854448929
0.368728763466113,0.15372032050838,0.298818007857922,0.212546212982509,0.134777683050909,0.111242980818332
0.37706667068821,0.153662643443161,0.297618603344424,0.213381509671519,0.13475209332298,0.111435452328943
0.385130457281239,0.153613994620188,0.296438695976233,0.214045146155916,0.134788043124778,0.111627659180196
0.392674774280488,0.153590027040857,0.295317667005778,0.214486400802351,0.134898181081153,0.111819924179029
0.399471589209754,0.153608881264476,0.294302899587362,0.214664799366701,0.135094397822228,0.112012477625795
0.40531778507038,0.153690065077483,0.293448334574358,0.214552058153057,0.135387062455948,0.112205439471606
0.410041497926275,0.153853178381049,0.29281234282148,0.214133362001173,0.135784275068624,0.112398810025381
0.413507052400501,0.1541165950819,0.292455042166618,0.213407915494373,0.136291195746217,0.112592469645271
0.415618413292081,0.154496206409042,0.292435223397009,0.212388757902826,0.136909504990865,0.112786186992134
0.41632112394787,0.155004312912959,0.292807072135854,0.211101880895303,0.137637039136632,0.112979634647023
0.415602749629128,0.155648728775119,0.293616882498739,0.209584729000943,0.138467628843381,0.113172410280991
0.41349188866702,0.156432135790719,0.294899954514425,0.207884193703656,0.139391150854922,0.113364061172299
0.410055856814041,0.157351699217945,0.296677852528503,0.206054232046276,0.140393785068929,0.113554109723528
0.40539719079824,0.15839893671762,0.298956178505198,0.204153250307662,0.141458452656839,0.113742077739813
0.399649154269274,0.159559816913464,0.301722984878576,0.202241394349463,0.142565398251426,0.113927507561817
0.392970460570554,0.160815056507203,0.304947918770192,0.200377882784663,0.143692871310339,0.114109978652776
0.38553944897486,0.162140583937236,0.30858215493456,0.198618509330151,0.144817859209958,0.114289118851454
0.377547961205948,0.163508141741664,0.312559140078811,0.197013428198091,0.145916827247739,0.114464610148459
0.369195161135086,0.164886006805643,0.316796137003359,0.195605322000335,0.146966427691324,0.11463618944937
0.360681521884073,0.166239814980457,0.321196523653165,0.194428035402617,0.147944149953338,0.114803645291175
0.352203172441221,0.167533481786812,0.325652769781586,0.193505739041534,0.148828895238558,0.114966811830685
0.343946753454252,0.168730212299904,0.330049982741148,0.192852666090345,0.149601469903453,0.115125561596651
0.336084883832068,0.169793590019745,0.334269884547936,0.192473437571225,0.150245000783731,0.115279798484865
0.328772291851204,0.170688726774991,0.338195056026768,0.192363961892458,0.150745281782712,0.115429452291959
0.322142622440236,0.171383444720229,0.341713262380026,0.192512859876634,0.151091063510948,0.115574475761654
0.316305901255845,0.171849449280466,0.34472166028916,0.192903330518402,0.151274296752473,0.11571484470311
0.311346619518835,0.172063440916357,0.347130682209192,0.193515337603939,0.151290336580947,0.115850561288345
0.307322402572235,0.17200810626871,0.3488674011596,0.194327966545732,0.151138108063781,0.115981660199422
0.3042632384379,0.171672927589482,0.349878200599385,0.195321777970951,0.150820227930102,0.116108216925405
0.302171266473687,0.171054754570213,0.350130609215788,0.19648097309633,0.150343070642703,0.116230357242632
0.301021154710905,0.170158094886002,0.349614208394869,0.197795188279374,0.149716763156215,0.11634826677317
0.300761120455851,0.168995098020906,0.348340577816477,0.199260753702732,0.148955091097427,0.116462199512035
0.301314664918052,0.167585229268813,0.346342307506599,0.200881283813017,0.148075300576266,0.116572484333626
0.302583092564759,0.165954654529832,0.343671167125595,0.20266751325349,0.14709778426853,0.116679528707001
0.304448865237531,0.164135378637406,0.340395579114171,0.204636348539822,0.146045647310096,0.116783819132636
0.30677979841415,0.162164197574547,0.336597585692849,0.206809168416747,0.144944157069846,0.116885918119636
0.309434044483645,0.160081535755908,0.332369525846298,0.209209469714179,0.143820089980572,0.116986457812062
0.312265731219547,0.157930242181536,0.327810644354917,0.211860015268108,0.142700997208521,0.117086130612371
0.315131041559701,0.155754413474816,0.323023839980297,0.214779690865866,0.14161441804103,0.117185677315839
0.317894444161902,0.153598298570507,0.31811272584971,0.217980314530374,0.140587074707246,0.117285873352499
0.320434724457908,0.151505321161667,0.313179125998124,0.22146365999926,0.139644084476662,0.117387513736409
0.322650433485697,0.149517234771712,0.308321073808066,0.225218954446191,0.138808224215127,0.117491397262277
0.324464374362541,0.14767340468707,0.303631317700315,0.229221087298928,0.13809927936422,0.117598310391181
0.325826787537533,0.146010194066035,0.299196284007745,0.233429723088813,0.137533504064441,0.117709011159042
0.326716974711412,0.144560420871279,0.295095402902189,0.237789449064946,0.137123212554041,0.117824213350627
0.327143211290634,0.143352849455388,0.291400675375751,0.242231012031357,0.136876514787587,0.117944571129118
0.327140927813334,0.142411686066694,0.288176350290301,0.246673614307245,0.136797202116789,0.118070664307426
0.326769278241035,0.141756060371002,0.285478590642074,0.251028152880116,0.136884782393452,0.118202984491708
0.326106342413999,0.141399493272361,0.283355035266407,0.255201206400241,0.137134658310395,0.118341922407679
0.325243317211212,0.141349371944103,0.281844201984611,0.259099509283838,0.137538438281414,0.118487756815045
0.324278124709017,0.141606472656454,0.280974724958568,0.26263460760562,0.13808436556395,0.118640645498371
0.323308898868331,0.142164587331201,0.280764466363576,0.265727372701718,0.13875784839898,0.11880061886771
0.322427803118856,0.143010317903981,0.281219584152296,0.268312058045505,0.139542071384724,0.118967576687744
0.321715582957245,0.144123101618092,0.282333668323024,0.270339622612613,0.140418665865744,0.119141288367862
0.321237178081359,0.145475519656784,0.284087073943575,0.271780106106665,0.141368414690917,0.119321397086915
0.321038618447774,0.147033921783591,0.286446578404877,0.27262392169603,0.142371964343368,0.119507427807397
0.321145320068527,0.148759372971523,0.289365473282703,0.272882021747804,0.143410515441993,0.119698798977366
0.321561790949124,0.150608897503354,0.292784170047695,0.272584981717765,0.144466461391405,0.119894837455354
0.322272664837689,0.152536965513709,0.296631357565887,0.27178112725023,0.145523945036386,0.12009479595731
0.323244906800197,0.154497140351244,0.300825702810435,0.270533891450057,0.146569305062538,0.120297872146734
0.324430982899804,0.156443785984962,0.305278039794605,0.268918627537289,0.147591387948476,0.120503228393811
0.325772755944688,0.158333724570058,0.30989395050292,0.267019114318055,0.148581707653587,0.120710011229708
0.327205857303272,0.160127736548424,0.314576609748483,0.264923979319662,0.149534443750796,0.120917369618509
0.328664286605747,0.161791809132849,0.319229746319907,0.262723231556764,0.15044627889123,0.121124471348598
0.330085001896167,0.163298062098851,0.323760566839833,0.260505049724933,0.151316087528342,0.121330517083807
0.331412278364719,0.164625309639844,0.328082496172271,0.258352920460612,0.152144498734637,0.121534751881
0.332601631555847,0.165759249957545,0.332117607272504,0.256343173379405,0.152933365629851,0.121736474240983
0.333623120087759,0.166692306277589,0.335798641226489,0.254542921705221,0.153685181376918,0.121935042982026
0.33446386426678,0.167423170362264,0.339070551332012,0.253008393756095,0.15440248605798,0.122129882384602
0.335129642531668,0.167956119353313,0.341891539661667,0.25178363261852,0.155087309492924,0.122320486136928
